1721620	8	0003	1619-03-24
1721621	8	0004	1619-03-31
1721622	8	0005	1619-04-07
1721623	8	0006	1619-04-18
1721624	8	0007	1619-04-14
1721625	8	0008	1619-04-22
1721626	8	0009	1619-04-29
1721627	8	0010	1619-05-05
1721628	8	0011	1619-05-05
1721629	8	0012	1619-05-12
1721630	8	0013	1619-05-13
1721631	8	0014	1619-05-19
1721632	8	0015	1619-05-22
1721633	8	0016	1619-05-27
1721634	8	0017	1619-06-04
1721635	8	0018	1619-06-11
1721636	8	0019	1619-06-18
1721637	8	0020	1619-06-25
1721638	8	0021	1619-07-02
1721639	8	0022	1619-07-09
1721640	8	0023	1619-07-09
1721641	8	0024	1619-07-13
1721642	8	0025	1619-07-23
1721643	8	0026	1619-07-23
1721644	8	0027	1619-07-30
1721645	8	0028	1619-07-30
1721646	8	0029	1619-08-06
1721647	8	0030	1619-08-06
1721648	8	0031	1619-08-13
1721649	8	0032	1619-08-13
1721650	8	0033	1619-08-18
1721651	8	0034	1619-08-20
1721652	8	0035	1619-08-20
1721653	8	0036	1619-08-27
1721654	8	0037	1619-09-03
1721655	8	0038	1619-09-11
1721656	8	0039	1619-09-18
1721657	8	0040	1619-09-18
1721658	8	0041	1619-09-25
1721659	8	0042	1619-10-02
1721660	8	0043	1619-10-02
1721661	8	0044	1619-10-02
1721662	8	0045	1619-10-09
1721663	8	0046	1619-10-09
1721664	8	0047	1619-10-16
1721665	8	0048	1619-10-16
1721666	8	0049	1619-10-16
1721667	8	0050	1619-10-23
1721668	8	0051	1619-10-29
1721669	8	0052	1619-11-05
1721670	8	0053	1619-11-05
1721671	8	0054	1619-11-05
1721672	8	0055	1619-11-13
1721673	8	0056	1619-11-13
1721674	8	0057	1619-11-13
1721675	8	0058	1619-11-19
1721676	8	0059	1619-11-19
1721677	8	0060	1619-11-26
1721678	8	0061	1619-12-03
1721679	8	0062	1619-12-03
1721680	8	0063	1619-12-10
1721681	8	0064	1619-12-10
1721682	8	0065	1619-12-10
1721683	8	0066	1619-12-17
1721684	8	0067	1619-12-17
1721685	8	0068	1619-12-24
1721686	8	0069	1619-12-24
1721687	8	0070	1619-12-24
1721688	8	0071	1619-12-31
1721689	8	0072	1619-12-31
1721690	8	0073	1620-01-07
1721691	8	0074	1620-01-07
1721692	8	0075	1620-01-13
1721693	8	0076	1620-01-13
1721694	8	0077	1620-01-13
1721695	8	0078	1620-01-20
1721696	8	0079	1620-01-20
1721697	8	0080	1620-01-27
1721698	8	0081	1620-01-27
1721699	8	0082	1620-02-04
1721700	8	0083	1620-02-04
1721701	8	0084	1620-02-04
1721702	8	0085	1620-02-11
1721703	8	0086	1620-02-11
1721704	8	0087	1620-02-18
1721705	8	0088	1620-02-18
1721706	8	0089	1620-02-25
1721707	9	0001	1620-03-03
1721708	9	0002	1620-03-10
1721709	9	0003	1620-03-17
1721710	9	0004	1620-03-17
1721711	9	0005	1620-03-17
1721712	9	0006	1620-03-24
1721713	9	0007	1620-03-24
1721714	9	0008	1620-03-31
1721715	9	0009	1620-03-31
1721716	9	0010	1620-04-07
1721717	9	0011	1620-04-14
1721718	9	0012	1620-04-14
1721719	9	0013	1620-04-21
1721720	9	0014	1620-04-21
1721721	9	0015	1620-04-21
1721722	9	0016	1620-04-28
1721723	9	0017	1620-04-28
1721724	9	0018	1620-05-05
1721725	9	0019	1620-05-05
1721726	9	0020	1620-05-12
1721727	9	0021	1620-05-12
1721728	9	0022	1620-05-19
1721729	9	0023	1620-05-19
1721730	9	0024	1620-05-26
1721731	9	0025	1620-06-02
1721732	9	0026	1620-06-09
1721733	9	0027	1620-06-16
1721734	9	0028	1620-06-16
1721735	9	0029	1620-06-23
1721736	9	0030	1620-06-23
1721737	9	0031	1620-06-23
1721738	9	0032	1620-06-30
1721739	9	0033	1620-07-07
1721740	9	0034	1620-07-07
1721741	9	0035	1620-07-07
1721742	9	0036	1620-07-14
1721743	9	0037	1620-07-14
1721744	9	0038	1620-07-21
1721745	9	0039	1620-07-21
1721746	9	0040	1620-07-28
1721747	9	0041	1620-07-28
1721748	9	0042	1620-07-28
1721749	9	0043	1620-08-04
1721750	9	0044	1620-08-04
1721751	9	0045	1620-08-04
1721752	9	0046	1620-08-12
1721753	9	0047	1620-08-12
1721754	9	0048	1620-08-12
1721755	9	0049	1620-08-18
1721756	9	0050	1620-08-25
1721757	9	0051	1620-09-01
1721758	9	0052	1620-09-01
1721759	9	0053	1620-09-08
1721760	9	0054	1620-09-15
1721761	9	0055	1620-09-15
1721762	9	0056	1620-09-15
1721763	9	0057	1620-09-19
1721764	9	0058	1620-09-19
1721765	9	0059	1620-11-03
1721766	9	0060	1620-11-07
1721767	9	0061	1620-11-10
1721768	9	0062	1620-11-10
1721769	9	0063	1620-11-17
1721770	9	0064	1620-11-17
1721771	9	0065	1620-11-24
1721772	9	0066	1620-11-24
1721773	9	0067	1620-12-01
1721774	9	0068	1620-12-01
1721775	9	0069	1620-12-08
1721776	9	0070	1620-12-08
1721777	9	0071	1620-12-15
1721778	9	0072	1620-12-22
1721779	9	0073	1620-12-22
1721780	9	0074	1620-12-29
1721781	9	0075	1620-12-29
1721782	9	0076	1621-01-05
1721783	9	0077	1621-01-12
1721784	9	0078	1621-01-12
1721785	9	0079	1621-01-19
1721786	9	0080	1621-01-26
1721787	9	0081	1621-02-23
1721788	10	0001	1621-03-02
1721789	10	0002	1621-03-02
1721790	10	0003	1621-03-09
1721791	10	0004	1621-03-09
1721792	10	0005	1621-03-16
1721793	10	0006	1621-03-16
1721794	10	0007	1621-03-23
1721795	10	0008	1621-03-23
1721796	10	0009	1621-03-30
1721797	10	0010	1621-03-30
1721798	10	0011	1621-04-06
1721799	10	0012	1621-04-06
1721800	10	0013	1621-04-12
1721801	10	0014	1621-04-12
1721802	10	0015	1621-04-14
1721803	10	0016	1621-04-19
1721804	10	0017	1621-04-19
1721805	10	0018	1621-04-26
1721806	10	0019	1621-04-26
1721807	10	0020	1621-05-03
1721808	10	0021	1621-05-03
1721809	10	0022	1621-05-10
1721810	10	0023	1621-05-10
1721811	10	0024	1621-05-17
1721812	10	0025	1621-05-17
1721813	10	0026	1621-05-24
1721814	10	0027	1621-05-24
1721815	10	0028	1621-05-31
1721816	10	0029	1621-05-31
1721817	10	0030	1621-06-07
1721818	10	0031	1621-06-14
1721819	10	0032	1621-06-14
1721820	10	0033	1621-06-21
1721821	10	0034	1621-06-21
1721822	10	0035	1621-06-26
1721823	10	0036	1621-06-26
1721824	10	0037	1621-06-28
1721825	10	0038	1621-06-28
1721826	10	0039	1621-06-28
1721827	10	0040	1621-07-05
1721828	10	0041	1621-07-05
1721829	10	0042	1621-07-12
1721830	10	0043	1621-07-19
1721831	10	0044	1621-07-19
1721832	10	0045	1621-07-19
1721833	10	0046	1621-07-26
1721834	10	0047	1621-07-26
1721835	10	0048	1621-08-02
1721836	10	0049	1621-08-02
1721837	10	0050	1621-08-09
1721838	10	0051	1621-08-16
1721839	10	0052	1621-08-23
1721840	10	0053	1621-08-23
1721841	10	0054	1621-08-30
1721842	10	0055	1621-09-06
1721843	10	0056	1621-09-13
1721844	10	0057	1621-09-13
1721845	10	0058	1621-09-20
1721846	10	0059	1621-09-27
1721847	10	0060	1621-09-27
1721848	10	0061	1621-10-04
1721849	10	0062	1621-10-04
1721850	10	0063	1621-10-11
1721851	10	0064	1621-10-11
1721852	10	0065	1621-10-18
1721853	10	0066	1621-10-18
1721854	10	0067	1621-10-25
1721855	10	0068	1621-10-26
1721856	10	0069	1621-11-01
1721857	10	0070	1621-11-01
1721858	10	0071	1621-11-08
1721859	10	0072	1621-11-08
1721860	10	0073	1621-11-08
1721861	10	0074	1621-11-15
1721862	10	0075	1621-11-22
1721863	10	0076	1621-11-22
1721864	10	0077	1621-11-29
1721865	10	0078	1621-12-06
1721866	10	0079	1621-12-13
1721867	10	0080	1621-12-13
1721868	10	0081	1621-12-20
1721869	10	0082	1621-12-27
1721870	10	0083	1622-01-03
1721871	10	0084	1622-01-10
1721872	10	0085	1622-01-17
1721873	10	0086	1622-01-17
1721874	10	0087	1622-01-24
1721875	10	0088	1622-01-31
1721876	10	0089	1622-01-31
1721877	10	0090	1622-02-07
1721878	10	0091	1622-02-07
1721879	10	0092	1622-02-07
1721880	10	0093	1622-02-14
1721881	10	0094	1622-02-14
1721882	10	0095	1622-02-21
1721883	10	0096	1622-02-21
1721884	10	0097	1622-02-28
1721885	10	0098	1622-02-28
