filza	page	status	trans	scan
05	132v	OK	yes	yes
05	133r	OK	yes	yes
05	133v	OK	yes	yes
05	134r	OK	yes	yes
05	134v	OK	yes	yes
05	135r	OK	yes	yes
05	135v	OK	yes	yes
05	136r	OK	yes	yes
05	136v	OK	yes	yes
05	137r	OK	yes	yes
05	137v	OK	yes	yes
05	138r	OK	yes	yes
05	138v	OK	yes	yes
05	139r	OK	yes	yes
05	139v	OK	yes	yes
05	140r	OK	yes	yes
05	140v	OK	yes	yes
05	141r	OK	yes	yes
05	141v	OK	yes	yes
05	142r	OK	yes	yes
05	142v	OK	yes	yes
05	143r	OK	yes	yes
05	143v	OK	yes	yes
05	144r	OK	yes	yes
05	144v	OK	yes	yes
05	145r	OK	yes	yes
05	145v	OK	yes	yes
05	146r	OK	yes	yes
05	146v	OK	yes	yes
05	147r	OK	yes	yes
05	147v	OK	yes	yes
05	148r	OK	yes	yes
05	148v	OK	yes	yes
05	149r	OK	yes	yes
05	149v	OK	yes	yes
05	150r	OK	yes	yes
05	150v	OK	yes	yes
05	151r	OK	yes	yes
05	151v	OK	yes	yes
05	152r	OK	yes	yes
05	152v	OK	yes	yes
05	153r	OK	yes	yes
05	153v	OK	yes	yes
05	154r	OK	yes	yes
05	154v	OK	yes	yes
05	155r	OK	yes	yes
05	155v	OK	yes	yes
05	156r	OK	yes	yes
05	156v	OK	yes	yes
05	157r	OK	yes	yes
05	157v	OK	yes	yes
05	158r	OK	yes	yes
05	158v	OK	yes	yes
05	159r	OK	yes	yes
05	159v	OK	yes	yes
05	160r	OK	yes	yes
05	160v	OK	yes	yes
05	161r	OK	yes	yes
05	161v	OK	yes	yes
05	162r	OK	yes	yes
05	162v	OK	yes	yes
05	163r	OK	yes	yes
05	163v	OK	yes	yes
05	164r	OK	yes	yes
05	164v	OK	yes	yes
05	165r	OK	yes	yes
05	165v	OK	yes	yes
05	166r	OK	yes	yes
05	166v	OK	yes	yes
05	167r	OK	yes	yes
05	167v	OK	yes	yes
05	168r	OK	yes	yes
05	168v	OK	yes	yes
05	169r	OK	yes	yes
05	169v	OK	yes	yes
05	170r	OK	yes	yes
05	170v	OK	yes	yes
05	171r	OK	yes	yes
05	171v	OK	yes	yes
05	172r	OK	yes	yes
05	172v	OK	yes	yes
05	173r	OK	yes	yes
05	173v	OK	yes	yes
05	174r	OK	yes	yes
05	174v	OK	yes	yes
05	175r	OK	yes	yes
05	175v	OK	yes	yes
05	176r	OK	yes	yes
05	176v	OK	yes	yes
05	177r	OK	yes	yes
05	177v	OK	yes	yes
05	178r	OK	yes	yes
05	178v	OK	yes	yes
05	179r	OK	yes	yes
05	179v	OK	yes	yes
05	180r	OK	yes	yes
05	180v	OK	yes	yes
05	181r	OK	yes	yes
05	181v	OK	yes	yes
05	182r	OK	yes	yes
05	182v	OK	yes	yes
05	183r	OK	yes	yes
05	183v	OK	yes	yes
05	184r	OK	yes	yes
05	184v	OK	yes	yes
05	185r	OK	yes	yes
05	185v	OK	yes	yes
05	186r	OK	yes	yes
05	186v	OK	yes	yes
05	187r	OK	yes	yes
05	187v	OK	yes	yes
05	188r	OK	yes	yes
05	188v	OK	yes	yes
05	189r	OK	yes	yes
05	189v	OK	yes	yes
05	190r	OK	yes	yes
05	190v	OK	yes	yes
05	191r	OK	yes	yes
05	191v	OK	yes	yes
05	192r	OK	yes	yes
05	192v	OK	yes	yes
05	193r	OK	yes	yes
05	193v	OK	yes	yes
05	194r	OK	yes	yes
05	194v	OK	yes	yes
05	195r	OK	yes	yes
05	195v	OK	yes	yes
05	196r	OK	yes	yes
05	196v	OK	yes	yes
05	197r	OK	yes	yes
05	197v	OK	yes	yes
05	198r	OK	yes	yes
05	198v	OK	yes	yes
05	199r	OK	yes	yes
05	199v	OK	yes	yes
05	200r	OK	yes	yes
05	200v	OK	yes	yes
05	201r	OK	yes	yes
05	201v	OK	yes	yes
05	202r	OK	yes	yes
05	202v	OK	yes	yes
05	203r	OK	yes	yes
05	203v	OK	yes	yes
05	204r	OK	yes	yes
05	204v	OK	yes	yes
05	205r	OK	yes	yes
05	205v	OK	yes	yes
05	206r	OK	yes	yes
05	206v	OK	yes	yes
05	207r	OK	yes	yes
05	207v	OK	yes	yes
05	208r	OK	yes	yes
05	208v	OK	yes	yes
05	209r	OK	yes	yes
05	209v	OK	yes	yes
05	210r	OK	yes	yes
05	210v	OK	yes	yes
05	211r	OK	yes	yes
05	211v	OK	yes	yes
05	212r	OK	yes	yes
05	212v	OK	yes	yes
05	213r	OK	yes	yes
05	213v	OK	yes	yes
05	214r	OK	yes	yes
05	214v	OK	yes	yes
05	215r	OK	yes	yes
05	215v	OK	yes	yes
05	216r	OK	yes	yes
05	216v	OK	yes	yes
05	217r	OK	yes	yes
05	217v	OK	yes	yes
05	218r	OK	yes	yes
05	218v	OK	yes	yes
05	219r	OK	yes	yes
05	219v	OK	yes	yes
05	220r	OK	yes	yes
05	220v	OK	yes	yes
05	221r	OK	yes	yes
05	221v	OK	yes	yes
05	222r	OK	yes	yes
05	222v	OK	yes	yes
05	223r	OK	yes	yes
05	223v	OK	yes	yes
05	224r	OK	yes	yes
05	224v	OK	yes	yes
05	225r	OK	yes	yes
05	225v	OK	yes	yes
05	226r	OK	yes	yes
05	226v	OK	yes	yes
05	227r	OK	yes	yes
05	227v	OK	yes	yes
05	228r	OK	yes	yes
05	228v	OK	yes	yes
05	229r	OK	yes	yes
05	229v	OK	yes	yes
05	230r	OK	yes	yes
05	230v	OK	yes	yes
05	231r	OK	yes	yes
05	231v	OK	yes	yes
05	232r	OK	yes	yes
05	232v	OK	yes	yes
05	233r	OK	yes	yes
05	233v	OK	yes	yes
05	234r	OK	yes	yes
05	234v	OK	yes	yes
05	235r	OK	yes	yes
05	235v	OK	yes	yes
05	236r	OK	yes	yes
05	236v	OK	yes	yes
05	237r	OK	yes	yes
05	237v	OK	yes	yes
05	238r	OK	yes	yes
05	238v	OK	yes	yes
05	239r	OK	yes	yes
05	239v	OK	yes	yes
05	240r	OK	yes	yes
05	240v	OK	yes	yes
05	241r	OK	yes	yes
05	241v	OK	yes	yes
05	242r	OK	yes	yes
05	242v	OK	yes	yes
05	243r	OK	yes	yes
05	243v	OK	yes	yes
05	244r	OK	yes	yes
05	244v	OK	yes	yes
05	245r	OK	yes	yes
05	245v	OK	yes	yes
05	246r	OK	yes	yes
05	246v	OK	yes	yes
05	247r	OK	yes	yes
05	247v	OK	yes	yes
05	248r	OK	yes	yes
05	248v	OK	yes	yes
05	249r	OK	yes	yes
05	249v	OK	yes	yes
05	250r	OK	yes	yes
05	250v	OK	yes	yes
05	251r	OK	yes	yes
05	251v	OK	yes	yes
05	252r	OK	yes	yes
05	252v	OK	yes	yes
05	253r	OK	yes	yes
05	253v	OK	yes	yes
05	254r	OK	yes	yes
05	254v	OK	yes	yes
05	255r	OK	yes	yes
05	255v	OK	yes	yes
05	256r	OK	yes	yes
05	256v	OK	yes	yes
05	257r	OK	yes	yes
05	257v	OK	yes	yes
05	258r	OK	yes	yes
05	258v	OK	yes	yes
05	259r	OK	yes	yes
05	259v	OK	yes	yes
05	260r	OK	yes	yes
05	260v	OK	yes	yes
05	261r	OK	yes	yes
05	261v	OK	yes	yes
05	262r	OK	yes	yes
05	262v	OK	yes	yes
05	263r	OK	yes	yes
05	263v	OK	yes	yes
05	264r	OK	yes	yes
05	264v	OK	yes	yes
05	265r	OK	yes	yes
05	265v	OK	yes	yes
05	266r	OK	yes	yes
05	266v	OK	yes	yes
05	267r	OK	yes	yes
05	267v	OK	yes	yes
05	268r	OK	yes	yes
05	268v	OK	yes	yes
05	269r	OK	yes	yes
05	269v	OK	yes	yes
05	270r	OK	yes	yes
05	270v	OK	yes	yes
05	271r	OK	yes	yes
05	271v	OK	yes	yes
05	272r	OK	yes	yes
05	272v	OK	yes	yes
05	273r	OK	yes	yes
05	273v	OK	yes	yes
05	274r	OK	yes	yes
05	274v	OK	yes	yes
05	275r	OK	yes	yes
05	275v	OK	yes	yes
05	276r	OK	yes	yes
05	276v	OK	yes	yes
05	277r	OK	yes	yes
05	277v	OK	yes	yes
05	278r	OK	yes	yes
05	278v	OK	yes	yes
05	279r	OK	yes	yes
05	279v	OK	yes	yes
05	280r	OK	yes	yes
05	280v	OK	yes	yes
05	281r	OK	yes	yes
05	281v	OK	yes	yes
05	282r	OK	yes	yes
05	282v	OK	yes	yes
05	283r	OK	yes	yes
05	283v	OK	yes	yes
05	284r	OK	yes	yes
05	284v	OK	yes	yes
05	285r	OK	yes	yes
05	285v	OK	yes	yes
05	286r	OK	yes	yes
05	286v	OK	yes	yes
05	287r	OK	yes	yes
05	287v	OK	yes	yes
05	288r	OK	yes	yes
05	288v	OK	yes	yes
05	289r	OK	yes	yes
05	289v	OK	yes	yes
05	290r	OK	yes	yes
05	290v	OK	yes	yes
05	291r	OK	yes	yes
05	291v	OK	yes	yes
05	292r	OK	yes	yes
05	292v	OK	yes	yes
05	293r	OK	yes	yes
05	293v	OK	yes	yes
05	294r	OK	yes	yes
05	294v	OK	yes	yes
05	295r	OK	yes	yes
05	295v	OK	yes	yes
05	296r	OK	yes	yes
05	296v	OK	yes	yes
05	297r	OK	yes	yes
05	297v	OK	yes	yes
05	298r	OK	yes	yes
05	298v	OK	yes	yes
05	299r	OK	yes	yes
05	299v	OK	yes	yes
05	300r	OK	yes	yes
05	300v	OK	yes	yes
05	301r	OK	yes	yes
05	301v	OK	yes	yes
05	302r	OK	yes	yes
05	302v	OK	yes	yes
05	303r	OK	yes	yes
05	303v	OK	yes	yes
05	304r	OK	yes	yes
05	304v	OK	yes	yes
05	305r	OK	yes	yes
05	305v	OK	yes	yes
05	306r	OK	yes	yes
05	306v	OK	yes	yes
05	307r	OK	yes	yes
05	307v	OK	yes	yes
05	308r	OK	yes	yes
05	308v	OK	yes	yes
05	309r	OK	yes	yes
05	309v	OK	yes	yes
05	310r	OK	yes	yes
05	310v	OK	yes	yes
05	311r	OK	yes	yes
05	311v	OK	yes	yes
05	312r	OK	yes	yes
05	312v	OK	yes	yes
05	313r	OK	yes	yes
05	313v	OK	yes	yes
05	314r	OK	yes	yes
05	314v	OK	yes	yes
05	315r	OK	yes	yes
05	315v	OK	yes	yes
05	316r	OK	yes	yes
05	316v	OK	yes	yes
05	317r	OK	yes	yes
05	317v	OK	yes	yes
05	318r	OK	yes	yes
05	318v	OK	yes	yes
05	319r	OK	yes	yes
05	319v	OK	yes	yes
05	320r	OK	yes	yes
05	320v	OK	yes	yes
05	321r	OK	yes	yes
05	321v	OK	yes	yes
05	322r	OK	yes	yes
05	322v	OK	yes	yes
05	323r	OK	yes	yes
05	323v	OK	yes	yes
05	324r	OK	yes	yes
05	324v	OK	yes	yes
05	325r	OK	yes	yes
05	325v	OK	yes	yes
05	326r	OK	yes	yes
05	326v	OK	yes	yes
05	327r	OK	yes	yes
05	327v	OK	yes	yes
05	328r	OK	yes	yes
05	328v	OK	yes	yes
05	329r	OK	yes	yes
05	329v	OK	yes	yes
05	330r	OK	yes	yes
05	330v	OK	yes	yes
05	331r	OK	yes	yes
05	331v	OK	yes	yes
05	332r	OK	yes	yes
05	332v	OK	yes	yes
05	333r	OK	yes	yes
05	333v	OK	yes	yes
05	334r	OK	yes	yes
05	334v	OK	yes	yes
05	335r	OK	yes	yes
05	335v	OK	yes	yes
05	336r	OK	yes	yes
05	336v	OK	yes	yes
05	337r	OK	yes	yes
05	337v	OK	yes	yes
05	338r	OK	yes	yes
05	338v	OK	yes	yes
05	339r	OK	yes	yes
05	339v	OK	yes	yes
05	340r	OK	yes	yes
05	340v	OK	yes	yes
05	341r	OK	yes	yes
05	341v	OK	yes	yes
05	342r	OK	yes	yes
05	342v	OK	yes	yes
05	343r	OK	yes	yes
05	343v	OK	yes	yes
05	344r	OK	yes	yes
05	344v	OK	yes	yes
06	002r	OK	yes	yes
06	002v	OK	yes	yes
06	003r	OK	yes	yes
06	003v	OK	yes	yes
06	004r	OK	yes	yes
06	004v	OK	yes	yes
06	005r	OK	yes	yes
06	005v	OK	yes	yes
06	006r	OK	yes	yes
06	006v	OK	yes	yes
06	007r	OK	yes	yes
06	007v	OK	yes	yes
06	008r	OK	yes	yes
06	008v	OK	yes	yes
06	009r	OK	yes	yes
06	009v	OK	yes	yes
06	010r	OK	yes	yes
06	010v	OK	yes	yes
06	011r	OK	yes	yes
06	011v	OK	yes	yes
06	012r	OK	yes	yes
06	012v	OK	yes	yes
06	013r	OK	yes	yes
06	013v	OK	yes	yes
06	014r	OK	yes	yes
06	014v	OK	yes	yes
06	015r	OK	yes	yes
06	015v	OK	yes	yes
06	016r	OK	yes	yes
06	016v	OK	yes	yes
06	017r	OK	yes	yes
06	017v	OK	yes	yes
06	018r	OK	yes	yes
06	018v	OK	yes	yes
06	019r	OK	yes	yes
06	019v	OK	yes	yes
06	020r	OK	yes	yes
06	020v	OK	yes	yes
06	021r	OK	yes	yes
06	021v	OK	yes	yes
06	022r	OK	yes	yes
06	022v	OK	yes	yes
06	023r	OK	yes	yes
06	023v	OK	yes	yes
06	024r	OK	yes	yes
06	024v	OK	yes	yes
06	025r	OK	yes	yes
06	025v	OK	yes	yes
06	026r	OK	yes	yes
06	026v	OK	yes	yes
06	027r	OK	yes	yes
06	027v	OK	yes	yes
06	028r	OK	yes	yes
06	028v	OK	yes	yes
06	029r	OK	yes	yes
06	029v	OK	yes	yes
06	030r	OK	yes	yes
06	030v	OK	yes	yes
06	031r	OK	yes	yes
06	031v	OK	yes	yes
06	032r	OK	yes	yes
06	032v	OK	yes	yes
06	033r	OK	yes	yes
06	033v	OK	yes	yes
06	034r	OK	yes	yes
06	034v	OK	yes	yes
06	035r	OK	yes	yes
06	035v	OK	yes	yes
06	036r	OK	yes	yes
06	036v	OK	yes	yes
06	037r	OK	yes	yes
06	037v	OK	yes	yes
06	038r	OK	yes	yes
06	038v	OK	yes	yes
06	039r	OK	yes	yes
06	039v	OK	yes	yes
06	040r	OK	yes	yes
06	040v	OK	yes	yes
06	041r	OK	yes	yes
06	041v	OK	yes	yes
06	042r	OK	yes	yes
06	042v	OK	yes	yes
06	043r	OK	yes	yes
06	043v	OK	yes	yes
06	044r	OK	yes	yes
06	044v	OK	yes	yes
06	045r	OK	yes	yes
06	045v	OK	yes	yes
06	046r	OK	yes	yes
06	046v	OK	yes	yes
06	047r	OK	yes	yes
06	047v	OK	yes	yes
06	048r	OK	yes	yes
06	048v	OK	yes	yes
06	049r	OK	yes	yes
06	049v	OK	yes	yes
06	050r	OK	yes	yes
06	050v	OK	yes	yes
06	051r	OK	yes	yes
06	051v	OK	yes	yes
06	052r	OK	yes	yes
06	052v	OK	yes	yes
06	053r	OK	yes	yes
06	053v	OK	yes	yes
06	054r	OK	yes	yes
06	054v	OK	yes	yes
06	055r	OK	yes	yes
06	055v	OK	yes	yes
06	056r	OK	yes	yes
06	056v	OK	yes	yes
06	057r	OK	yes	yes
06	057v	OK	yes	yes
06	058r	OK	yes	yes
06	058v	OK	yes	yes
06	059r	OK	yes	yes
06	059v	OK	yes	yes
06	060r	OK	yes	yes
06	060v	OK	yes	yes
06	061r	OK	yes	yes
06	061v	OK	yes	yes
06	062r	OK	yes	yes
06	062v	OK	yes	yes
06	063r	OK	yes	yes
06	063v	OK	yes	yes
06	064r	OK	yes	yes
06	064v	OK	yes	yes
06	065r	OK	yes	yes
06	065v	OK	yes	yes
06	066r	OK	yes	yes
06	066v	OK	yes	yes
06	067r	OK	yes	yes
06	067v	OK	yes	yes
06	068r	OK	yes	yes
06	068v	OK	yes	yes
06	069r	OK	yes	yes
06	069v	OK	yes	yes
06	070r	OK	yes	yes
06	070v	OK	yes	yes
06	071r	OK	yes	yes
06	071v	OK	yes	yes
06	072r	OK	yes	yes
06	072v	OK	yes	yes
06	073r	OK	yes	yes
06	073v	OK	yes	yes
06	074r	OK	yes	yes
06	074v	OK	yes	yes
06	075r	OK	yes	yes
06	075v	OK	yes	yes
06	076r	OK	yes	yes
06	076v	OK	yes	yes
06	077r	OK	yes	yes
06	077v	OK	yes	yes
06	078r	OK	yes	yes
06	078v	OK	yes	yes
06	079r	OK	yes	yes
06	079v	OK	yes	yes
06	080r	OK	yes	yes
06	080v	OK	yes	yes
06	081r	OK	yes	yes
06	081v	OK	yes	yes
06	082r	OK	yes	yes
06	082v	OK	yes	yes
06	083r	OK	yes	yes
06	083v	OK	yes	yes
06	084r	OK	yes	yes
06	084v	OK	yes	yes
06	085r	OK	yes	yes
06	085v	OK	yes	yes
06	086r	OK	yes	yes
06	086v	OK	yes	yes
06	087r	OK	yes	yes
06	087v	OK	yes	yes
06	088r	OK	yes	yes
06	088v	OK	yes	yes
06	089r	OK	yes	yes
06	089v	OK	yes	yes
06	090r	OK	yes	yes
06	090v	OK	yes	yes
06	091r	OK	yes	yes
06	091v	OK	yes	yes
06	092r	OK	yes	yes
06	092v	OK	yes	yes
06	093r	OK	yes	yes
06	093v	OK	yes	yes
06	094r	OK	yes	yes
06	094v	OK	yes	yes
06	095r	OK	yes	yes
06	095v	OK	yes	yes
06	096r	OK	yes	yes
06	096v	OK	yes	yes
06	097r	OK	yes	yes
06	097v	OK	yes	yes
06	098r	OK	yes	yes
06	098v	OK	yes	yes
06	099r	OK	yes	yes
06	099v	OK	yes	yes
06	100r	OK	yes	yes
06	100v	OK	yes	yes
06	101r	OK	yes	yes
06	101v	OK	yes	yes
06	102r	OK	yes	yes
06	102v	OK	yes	yes
06	103r	OK	yes	yes
06	103v	OK	yes	yes
06	104r	OK	yes	yes
06	104v	OK	yes	yes
06	105r	OK	yes	yes
06	105v	OK	yes	yes
06	106r	OK	yes	yes
06	106v	OK	yes	yes
06	107r	OK	yes	yes
06	107v	OK	yes	yes
06	108r	OK	yes	yes
06	108v	OK	yes	yes
06	109r	OK	yes	yes
06	109v	OK	yes	yes
06	110r	OK	yes	yes
06	110v	OK	yes	yes
06	111r	OK	yes	yes
06	111v	OK	yes	yes
06	112r	OK	yes	yes
06	112v	OK	yes	yes
06	113r	OK	yes	yes
06	113v	OK	yes	yes
06	114r	OK	yes	yes
06	114v	OK	yes	yes
06	115r	OK	yes	yes
06	115v	OK	yes	yes
06	116r	OK	yes	yes
06	116v	OK	yes	yes
06	117r	OK	yes	yes
06	117v	OK	yes	yes
06	118r	OK	yes	yes
06	118v	OK	yes	yes
06	119r	OK	yes	yes
06	119v	OK	yes	yes
06	120r	OK	yes	yes
06	120v	OK	yes	yes
06	121r	OK	yes	yes
06	121v	OK	yes	yes
06	122r	OK	yes	yes
06	122v	OK	yes	yes
06	123r	OK	yes	yes
06	123v	OK	yes	yes
06	124r	OK	yes	yes
06	124v	OK	yes	yes
06	125r	OK	yes	yes
06	125v	OK	yes	yes
06	126r	OK	yes	yes
06	126v	OK	yes	yes
06	127r	OK	yes	yes
06	127v	OK	yes	yes
06	128r	OK	yes	yes
06	128v	OK	yes	yes
06	129r	OK	yes	yes
06	129v	OK	yes	yes
06	130r	OK	yes	yes
06	130v	OK	yes	yes
06	131r	OK	yes	yes
06	131v	OK	yes	yes
06	132r	OK	yes	yes
06	132v	OK	yes	yes
06	133r	OK	yes	yes
06	133v	OK	yes	yes
06	134r	OK	yes	yes
06	134v	OK	yes	yes
06	135r	OK	yes	yes
06	135v	OK	yes	yes
06	136r	OK	yes	yes
06	136v	OK	yes	yes
06	137r	OK	yes	yes
06	137v	OK	yes	yes
06	138r	OK	yes	yes
06	138v	OK	yes	yes
06	139r	OK	yes	yes
06	139v	OK	yes	yes
06	140r	OK	yes	yes
06	140v	OK	yes	yes
06	141r	OK	yes	yes
06	141v	OK	yes	yes
06	142r	OK	yes	yes
06	142v	OK	yes	yes
06	143r	OK	yes	yes
06	143v	OK	yes	yes
06	144r	OK	yes	yes
06	144v	OK	yes	yes
06	145r	OK	yes	yes
06	145v	OK	yes	yes
06	146r	OK	yes	yes
06	146v	OK	yes	yes
06	147r	OK	yes	yes
06	147v	OK	yes	yes
06	148r	OK	yes	yes
06	148v	OK	yes	yes
06	149r	OK	yes	yes
06	149v	OK	yes	yes
06	150r	OK	yes	yes
06	150v	OK	yes	yes
06	151r	OK	yes	yes
06	151v	OK	yes	yes
06	152r	OK	yes	yes
06	152v	OK	yes	yes
06	153r	OK	yes	yes
06	153v	OK	yes	yes
06	154r	OK	yes	yes
06	154v	OK	yes	yes
06	155r	OK	yes	yes
06	155v	OK	yes	yes
06	156r	OK	yes	yes
06	156v	OK	yes	yes
06	157r	OK	yes	yes
06	157v	OK	yes	yes
06	158r	OK	yes	yes
06	158v	OK	yes	yes
06	159r	OK	yes	yes
06	159v	OK	yes	yes
06	160r	OK	yes	yes
06	160v	OK	yes	yes
06	161r	OK	yes	yes
06	161v	OK	yes	yes
06	162r	OK	yes	yes
06	162v	OK	yes	yes
06	163r	OK	yes	yes
06	163v	OK	yes	yes
06	164r	OK	yes	yes
06	164v	OK	yes	yes
06	165r	OK	yes	yes
06	165v	OK	yes	yes
06	166r	OK	yes	yes
06	166v	OK	yes	yes
06	167r	OK	yes	yes
06	167v	OK	yes	yes
06	168r	OK	yes	yes
06	168v	OK	yes	yes
06	169r	OK	yes	yes
06	169v	OK	yes	yes
06	170r	OK	yes	yes
06	170v	OK	yes	yes
06	171r	OK	yes	yes
06	171v	OK	yes	yes
06	172r	OK	yes	yes
06	172v	OK	yes	yes
06	173r	OK	yes	yes
06	173v	OK	yes	yes
06	174r	OK	yes	yes
06	174v	OK	yes	yes
06	175r	OK	yes	yes
06	175v	OK	yes	yes
06	176r	OK	yes	yes
06	176v	OK	yes	yes
06	177r	OK	yes	yes
06	177v	OK	yes	yes
06	178r	OK	yes	yes
06	178v	OK	yes	yes
06	179r	OK	yes	yes
06	179v	OK	yes	yes
06	180r	OK	yes	yes
06	180v	OK	yes	yes
06	181r	OK	yes	yes
06	181v	OK	yes	yes
06	182r	OK	yes	yes
06	182v	OK	yes	yes
06	183r	OK	yes	yes
06	183v	OK	yes	yes
06	184r	OK	yes	yes
06	184v	OK	yes	yes
06	185r	OK	yes	yes
06	185v	OK	yes	yes
06	186r	OK	yes	yes
06	186v	OK	yes	yes
06	187r	OK	yes	yes
06	187v	OK	yes	yes
06	188r	OK	yes	yes
06	188v	OK	yes	yes
06	189r	OK	yes	yes
06	189v	OK	yes	yes
06	190r	OK	yes	yes
06	190v	OK	yes	yes
06	191r	OK	yes	yes
06	191v	OK	yes	yes
06	192r	OK	yes	yes
06	192v	OK	yes	yes
06	193r	OK	yes	yes
06	193v	OK	yes	yes
06	194r	OK	yes	yes
06	194v	OK	yes	yes
06	195r	OK	yes	yes
06	195v	OK	yes	yes
06	196r	OK	yes	yes
06	196v	OK	yes	yes
06	197r	OK	yes	yes
06	197v	OK	yes	yes
06	198r	OK	yes	yes
06	198v	OK	yes	yes
06	199r	OK	yes	yes
06	199v	OK	yes	yes
06	200r	OK	yes	yes
06	200v	OK	yes	yes
06	201r	OK	yes	yes
06	201v	OK	yes	yes
06	202r	OK	yes	yes
06	202v	OK	yes	yes
06	203r	OK	yes	yes
06	203v	OK	yes	yes
06	204r	OK	yes	yes
06	204v	OK	yes	yes
06	205r	OK	yes	yes
06	205v	OK	yes	yes
06	206r	OK	yes	yes
06	206v	OK	yes	yes
06	207r	OK	yes	yes
06	207v	OK	yes	yes
06	208r	OK	yes	yes
06	208v	OK	yes	yes
06	209r	OK	yes	yes
06	209v	OK	yes	yes
06	210r	OK	yes	yes
06	210v	OK	yes	yes
06	211r	OK	yes	yes
06	211v	OK	yes	yes
06	212r	OK	yes	yes
06	212v	OK	yes	yes
06	213r	OK	yes	yes
06	213v	OK	yes	yes
06	214r	OK	yes	yes
06	214v	OK	yes	yes
06	215r	OK	yes	yes
06	215v	OK	yes	yes
06	216r	OK	yes	yes
06	216v	OK	yes	yes
06	217r	OK	yes	yes
06	217v	OK	yes	yes
06	218r	OK	yes	yes
06	218v	OK	yes	yes
06	219r	OK	yes	yes
06	219v	OK	yes	yes
06	220r	OK	yes	yes
06	220v	OK	yes	yes
06	221r	OK	yes	yes
06	221v	OK	yes	yes
06	222r	OK	yes	yes
06	222v	OK	yes	yes
06	223r	OK	yes	yes
06	223v	OK	yes	yes
06	224r	OK	yes	yes
06	224v	OK	yes	yes
06	225r	OK	yes	yes
06	225v	OK	yes	yes
06	226r	OK	yes	yes
06	226v	OK	yes	yes
06	227r	OK	yes	yes
06	227v	OK	yes	yes
06	228r	OK	yes	yes
06	228v	OK	yes	yes
06	229r	OK	yes	yes
06	229v	OK	yes	yes
06	230r	OK	yes	yes
06	230v	OK	yes	yes
06	231r	OK	yes	yes
06	231v	OK	yes	yes
06	232r	OK	yes	yes
06	232v	OK	yes	yes
06	233r	OK	yes	yes
06	233v	OK	yes	yes
06	234r	OK	yes	yes
06	234v	OK	yes	yes
06	235r	OK	yes	yes
06	235v	OK	yes	yes
06	236r	OK	yes	yes
06	236v	OK	yes	yes
06	237r	OK	yes	yes
06	237v	OK	yes	yes
06	238r	OK	yes	yes
06	238v	OK	yes	yes
06	239r	OK	yes	yes
06	239v	OK	yes	yes
06	240r	OK	yes	yes
06	240v	OK	yes	yes
06	241r	OK	yes	yes
06	241v	OK	yes	yes
06	242r	OK	yes	yes
06	242v	OK	yes	yes
06	243r	OK	yes	yes
06	243v	OK	yes	yes
06	244r	OK	yes	yes
06	244v	OK	yes	yes
06	245r	OK	yes	yes
06	245v	OK	yes	yes
06	246r	OK	yes	yes
06	246v	OK	yes	yes
06	247r	OK	yes	yes
06	247v	OK	yes	yes
06	248r	OK	yes	yes
06	248v	OK	yes	yes
06	249r	OK	yes	yes
06	249v	OK	yes	yes
06	250r	OK	yes	yes
06	250v	OK	yes	yes
06	251r	OK	yes	yes
06	251v	OK	yes	yes
06	252r	OK	yes	yes
06	252v	OK	yes	yes
06	253r	OK	yes	yes
06	253v	OK	yes	yes
06	254r	OK	yes	yes
06	254v	OK	yes	yes
06	255r	OK	yes	yes
06	255v	OK	yes	yes
06	256r	OK	yes	yes
06	256v	OK	yes	yes
06	257r	OK	yes	yes
06	257v	OK	yes	yes
06	258r	OK	yes	yes
06	258v	OK	yes	yes
06	259r	OK	yes	yes
06	259v	OK	yes	yes
06	260r	OK	yes	yes
06	260v	OK	yes	yes
06	261r	OK	yes	yes
06	261v	OK	yes	yes
06	262r	OK	yes	yes
06	262v	OK	yes	yes
06	263r	OK	yes	yes
06	263v	OK	yes	yes
06	264r	OK	yes	yes
06	264v	OK	yes	yes
06	265r	OK	yes	yes
06	265v	OK	yes	yes
06	266r	OK	yes	yes
06	266v	OK	yes	yes
06	267r	OK	yes	yes
06	267v	OK	yes	yes
06	268r	OK	yes	yes
06	268v	OK	yes	yes
06	269r	OK	yes	yes
06	269v	OK	yes	yes
06	270r	OK	yes	yes
06	270v	OK	yes	yes
06	271r	OK	yes	yes
06	271v	OK	yes	yes
06	272r	OK	yes	yes
06	272v	OK	yes	yes
06	273r	OK	yes	yes
06	273v	OK	yes	yes
06	274r	OK	yes	yes
06	274v	OK	yes	yes
06	275r	OK	yes	yes
06	275v	OK	yes	yes
06	276r	OK	yes	yes
06	276v	OK	yes	yes
06	277r	OK	yes	yes
06	277v	OK	yes	yes
06	278r	OK	yes	yes
06	278v	OK	yes	yes
06	279r	OK	yes	yes
06	279v	OK	yes	yes
06	280r	OK	yes	yes
06	280v	OK	yes	yes
06	281r	OK	yes	yes
06	281v	OK	yes	yes
06	282r	OK	yes	yes
06	282v	OK	yes	yes
06	283r	OK	yes	yes
06	283v	OK	yes	yes
06	284r	OK	yes	yes
06	284v	OK	yes	yes
06	285r	OK	yes	yes
06	285v	OK	yes	yes
06	286r	OK	yes	yes
06	286v	OK	yes	yes
06	287r	OK	yes	yes
06	287v	OK	yes	yes
06	288r	OK	yes	yes
06	288v	OK	yes	yes
